GroupKey,PrimaryKey,RelationKey,RelationType,Date,Value,DerivedFlag,DerivedLag,DerivedType
F1,F26,F1,RELATED,2020-01-25,-1.0,0.0,,none
F1,F26,F1,RELATED,2020-01-26,-2.0,0.0,,none
F1,F26,F1,RELATED,2020-01-27,-3.0,0.0,,none
F1,F26,F1,RELATED,2020-01-28,-2.0,0.0,,none
F1,F26,F1,RELATED,2020-01-29,-3.0,0.0,,none
F1,F26,F1,RELATED,2020-01-30,-1.0,0.0,,none
F1,F26,F1,RELATED,2020-01-31,-2.0,0.0,,none
F1,F26,F1,RELATED,2020-02-01,-2.0,0.0,,none
F1,F26,F1,RELATED,2020-02-02,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-03,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-04,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-05,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-06,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-07,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-08,1.0,0.0,,none
F1,F26,F1,RELATED,2020-02-09,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-10,1.0,0.0,,none
F1,F26,F1,RELATED,2020-02-11,1.0,0.0,,none
F1,F26,F1,RELATED,2020-02-12,1.0,0.0,,none
F1,F26,F1,RELATED,2020-02-13,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-14,1.0,0.0,,none
F1,F26,F1,RELATED,2020-02-15,1.0,0.0,,none
F1,F26,F1,RELATED,2020-02-16,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-17,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-18,0.0,0.0,,none
F1,F26,F1,RELATED,2020-02-19,0.0,0.0,,none
F1,F27,F1,RELATED,2020-01-01,63.0,0.0,,none
F1,F27,F1,RELATED,2020-01-02,24.0,0.0,,none
F1,F27,F1,RELATED,2020-01-03,53.0,0.0,,none
F1,F27,F1,RELATED,2020-01-04,8.0,0.0,,none
F1,F27,F1,RELATED,2020-01-05,27.0,0.0,,none
F1,F27,F1,RELATED,2020-01-06,30.0,0.0,,none
F1,F27,F1,RELATED,2020-01-07,32.0,0.0,,none
F1,F27,F1,RELATED,2020-01-08,31.0,0.0,,none
F1,F27,F1,RELATED,2020-01-09,38.0,0.0,,none
F1,F27,F1,RELATED,2020-01-10,34.0,0.0,,none
F1,F27,F1,RELATED,2020-01-11,41.0,0.0,,none
F1,F27,F1,RELATED,2020-01-12,39.0,0.0,,none
F1,F27,F1,RELATED,2020-01-13,56.0,0.0,,none
F1,F27,F1,RELATED,2020-01-14,18.0,0.0,,none
F1,F27,F1,RELATED,2020-01-15,55.0,0.0,,none
F1,F27,F1,RELATED,2020-01-16,43.0,0.0,,none
F1,F27,F1,RELATED,2020-01-17,41.0,0.0,,none
F1,F27,F1,RELATED,2020-01-18,25.0,0.0,,none
F1,F27,F1,RELATED,2020-01-19,36.0,0.0,,none
F1,F27,F1,RELATED,2020-01-20,26.0,0.0,,none
F1,F27,F1,RELATED,2020-01-21,36.0,0.0,,none
F1,F27,F1,RELATED,2020-01-22,38.0,0.0,,none
F1,F27,F1,RELATED,2020-01-23,42.0,0.0,,none
F1,F27,F1,RELATED,2020-01-24,70.0,0.0,,none
F1,F27,F1,RELATED,2020-01-25,53.0,0.0,,none
F1,F27,F1,RELATED,2020-01-26,73.0,0.0,,none
F1,F27,F1,RELATED,2020-01-27,62.0,0.0,,none
F1,F27,F1,RELATED,2020-01-28,89.0,0.0,,none
F1,F27,F1,RELATED,2020-01-29,80.0,0.0,,none
F1,F27,F1,RELATED,2020-01-30,82.0,0.0,,none
F1,F27,F1,RELATED,2020-01-31,61.0,0.0,,none
F1,F27,F1,RELATED,2020-02-01,108.0,0.0,,none
F1,F27,F1,RELATED,2020-02-02,82.0,0.0,,none
F1,F27,F1,RELATED,2020-02-03,110.0,0.0,,none
F1,F27,F1,RELATED,2020-02-04,24.0,0.0,,none
F1,F27,F1,RELATED,2020-02-05,78.0,0.0,,none
F1,F27,F1,RELATED,2020-02-06,48.0,0.0,,none
F1,F27,F1,RELATED,2020-02-07,60.0,0.0,,none
F1,F27,F1,RELATED,2020-02-08,47.0,0.0,,none
F1,F27,F1,RELATED,2020-02-09,69.0,0.0,,none
F1,F27,F1,RELATED,2020-02-10,81.0,0.0,,none
F1,F27,F1,RELATED,2020-02-11,103.0,0.0,,none
F1,F27,F1,RELATED,2020-02-12,22.0,0.0,,none
F1,F27,F1,RELATED,2020-02-13,8.0,0.0,,none
F1,F27,F1,RELATED,2020-02-14,40.0,0.0,,none
F1,F27,F1,RELATED,2020-02-15,29.0,0.0,,none
F1,F27,F1,RELATED,2020-02-16,21.0,0.0,,none
F1,F27,F1,RELATED,2020-02-17,19.0,0.0,,none
F1,F27,F1,RELATED,2020-02-18,21.0,0.0,,none
F1,F27,F1,RELATED,2020-02-19,18.0,0.0,,none
F1,F28,F1,RELATED,2020-01-01,39.0,0.0,,none
F1,F28,F1,RELATED,2020-01-02,27.0,0.0,,none
F1,F28,F1,RELATED,2020-01-03,41.0,0.0,,none
F1,F28,F1,RELATED,2020-01-04,39.0,0.0,,none
F1,F28,F1,RELATED,2020-01-05,21.0,0.0,,none
F1,F28,F1,RELATED,2020-01-06,32.0,0.0,,none
F1,F28,F1,RELATED,2020-01-07,13.0,0.0,,none
F1,F28,F1,RELATED,2020-01-08,15.0,0.0,,none
F1,F28,F1,RELATED,2020-01-09,18.0,0.0,,none
F1,F28,F1,RELATED,2020-01-10,12.0,0.0,,none
F1,F28,F1,RELATED,2020-01-11,21.0,0.0,,none
F1,F28,F1,RELATED,2020-01-12,10.0,0.0,,none
F1,F28,F1,RELATED,2020-01-13,14.0,0.0,,none
F1,F28,F1,RELATED,2020-01-14,13.0,0.0,,none
F1,F28,F1,RELATED,2020-01-15,14.0,0.0,,none
F1,F28,F1,RELATED,2020-01-16,18.0,0.0,,none
F1,F28,F1,RELATED,2020-01-17,11.0,0.0,,none
F1,F28,F1,RELATED,2020-01-18,18.0,0.0,,none
F1,F28,F1,RELATED,2020-01-19,25.0,0.0,,none
F1,F28,F1,RELATED,2020-01-20,20.0,0.0,,none
F1,F28,F1,RELATED,2020-01-21,18.0,0.0,,none
F1,F28,F1,RELATED,2020-01-22,19.0,0.0,,none
F1,F28,F1,RELATED,2020-01-23,30.0,0.0,,none
F1,F28,F1,RELATED,2020-01-24,14.0,0.0,,none
F1,F28,F1,RELATED,2020-01-25,8.0,0.0,,none
F1,F28,F1,RELATED,2020-01-26,9.0,0.0,,none
F1,F28,F1,RELATED,2020-01-27,9.0,0.0,,none
F1,F28,F1,RELATED,2020-01-28,9.0,0.0,,none
F1,F28,F1,RELATED,2020-01-29,13.0,0.0,,none
F1,F28,F1,RELATED,2020-01-30,16.0,0.0,,none
F1,F28,F1,RELATED,2020-01-31,15.0,0.0,,none
F1,F28,F1,RELATED,2020-02-01,16.0,0.0,,none
F1,F28,F1,RELATED,2020-02-02,15.0,0.0,,none
F1,F28,F1,RELATED,2020-02-03,11.0,0.0,,none
F1,F28,F1,RELATED,2020-02-04,6.0,0.0,,none
F1,F28,F1,RELATED,2020-02-05,10.0,0.0,,none
F1,F28,F1,RELATED,2020-02-06,18.0,0.0,,none
F1,F28,F1,RELATED,2020-02-07,16.0,0.0,,none
F1,F28,F1,RELATED,2020-02-08,14.0,0.0,,none
F1,F28,F1,RELATED,2020-02-09,23.0,0.0,,none
F1,F28,F1,RELATED,2020-02-10,17.0,0.0,,none
F1,F28,F1,RELATED,2020-02-11,26.0,0.0,,none
F1,F28,F1,RELATED,2020-02-12,16.0,0.0,,none
F1,F28,F1,RELATED,2020-02-13,8.0,0.0,,none
F1,F28,F1,RELATED,2020-02-14,2.0,0.0,,none
F1,F28,F1,RELATED,2020-02-15,9.0,0.0,,none
F1,F28,F1,RELATED,2020-02-16,4.0,0.0,,none
F1,F28,F1,RELATED,2020-02-17,6.0,0.0,,none
F1,F28,F1,RELATED,2020-02-18,5.0,0.0,,none
F1,F28,F1,RELATED,2020-02-19,7.0,0.0,,none
F1,F29,F1,RELATED,2020-01-01,26.0,0.0,,none
F1,F29,F1,RELATED,2020-01-02,-1.0,0.0,,none
F1,F29,F1,RELATED,2020-01-03,15.0,0.0,,none
F1,F29,F1,RELATED,2020-01-04,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-05,2.0,0.0,,none
F1,F29,F1,RELATED,2020-01-06,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-07,1.0,0.0,,none
F1,F29,F1,RELATED,2020-01-08,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-09,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-10,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-11,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-12,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-13,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-14,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-15,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-16,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-17,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-18,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-19,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-20,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-21,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-22,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-23,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-24,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-25,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-26,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-27,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-28,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-29,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-30,0.0,0.0,,none
F1,F29,F1,RELATED,2020-01-31,0.0,0.0,,none
F1,F29,F1,RELATED,2020-02-01,0.0,0.0,,none
F1,F29,F1,RELATED,2020-02-02,0.0,0.0,,none
F1,F29,F1,RELATED,2020-02-03,0.0,0.0,,none
F1,F29,F1,RELATED,2020-02-04,0.0,0.0,,none
F1,F29,F1,RELATED,2020-02-05,0.0,0.0,,none
F1,F29,F1,RELATED,2020-02-06,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-07,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-08,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-09,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-10,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-11,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-12,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-13,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-14,0.0,0.0,,none
F1,F29,F1,RELATED,2020-02-15,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-16,1.0,0.0,,none
F1,F29,F1,RELATED,2020-02-17,2.0,0.0,,none
F1,F29,F1,RELATED,2020-02-18,2.0,0.0,,none
F1,F29,F1,RELATED,2020-02-19,1.0,0.0,,none
G1,G1,G,ROOT,2020-01-01,49.0,,,none
G1,G1,G,ROOT,2020-01-02,64.0,,,none
G1,G1,G,ROOT,2020-01-03,53.0,,,none
G1,G1,G,ROOT,2020-01-04,67.0,,,none
G1,G1,G,ROOT,2020-01-05,76.0,,,none
G1,G1,G,ROOT,2020-01-06,88.0,,,none
G1,G1,G,ROOT,2020-01-07,95.0,,,none
G1,G1,G,ROOT,2020-01-08,54.0,,,none
G1,G1,G,ROOT,2020-01-09,49.0,,,none
G1,G1,G,ROOT,2020-01-10,52.0,,,none
G1,G1,G,ROOT,2020-01-11,65.0,,,none
G1,G1,G,ROOT,2020-01-12,39.0,,,none
G1,G1,G,ROOT,2020-01-13,52.0,,,none
G1,G1,G,ROOT,2020-01-14,40.0,,,none
G1,G1,G,ROOT,2020-01-15,37.0,,,none
G1,G1,G,ROOT,2020-01-16,39.0,,,none
G1,G1,G,ROOT,2020-01-17,47.0,,,none
G1,G1,G,ROOT,2020-01-18,47.0,,,none
G1,G1,G,ROOT,2020-01-19,38.0,,,none
G1,G1,G,ROOT,2020-01-20,29.0,,,none
G1,G1,G,ROOT,2020-01-21,38.0,,,none
G1,G1,G,ROOT,2020-01-22,34.0,,,none
G1,G1,G,ROOT,2020-01-23,19.0,,,none
G1,G1,G,ROOT,2020-01-24,17.0,,,none
G1,G1,G,ROOT,2020-01-25,16.0,,,none
G1,G1,G,ROOT,2020-01-26,16.0,,,none
G1,G1,G,ROOT,2020-01-27,21.0,,,none
G1,G1,G,ROOT,2020-01-28,27.0,,,none
G1,G1,G,ROOT,2020-01-29,24.0,,,none
G1,G1,G,ROOT,2020-01-30,23.0,,,none
G1,G1,G,ROOT,2020-01-31,23.0,,,none
G1,G1,G,ROOT,2020-02-01,21.0,,,none
G1,G1,G,ROOT,2020-02-02,22.0,,,none
G1,G1,G,ROOT,2020-02-03,20.0,,,none
G1,G1,G,ROOT,2020-02-04,24.0,,,none
G1,G1,G,ROOT,2020-02-05,22.0,,,none
G1,G1,G,ROOT,2020-02-06,21.0,,,none
G1,G1,G,ROOT,2020-02-07,23.0,,,none
G1,G1,G,ROOT,2020-02-08,25.0,,,none
G1,G1,G,ROOT,2020-02-09,28.0,,,none
G1,G1,G,ROOT,2020-02-10,30.0,,,none
G1,G1,G,ROOT,2020-02-11,35.0,,,none
G1,G1,G,ROOT,2020-02-12,39.0,,,none
G1,G1,G,ROOT,2020-02-13,31.0,,,none
G1,G1,G,ROOT,2020-02-14,19.0,,,none
G1,G1,G,ROOT,2020-02-15,14.0,,,none
G1,G1,G,ROOT,2020-02-16,12.0,,,none
G1,G1,G,ROOT,2020-02-17,13.0,,,none
G1,G1,G,ROOT,2020-02-18,13.0,,,none
G1,G1,G,ROOT,2020-02-19,11.0,,,none
G1,G2,G1,RELATED,2020-01-01,66.35908614430396,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-02,73.8433600186977,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-03,86.92531283203495,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-04,91.59513799313514,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-05,57.905236371494446,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-06,54.4631594390917,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-07,51.0088823240872,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-08,63.78255680652584,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-09,36.76667198522792,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-10,53.22387002242124,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-11,41.35112738455988,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-12,28.772521257343016,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-13,38.92242236483754,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-14,48.6851168732142,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-15,40.26511047690878,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-16,37.21403153621993,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-17,25.30778010061223,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-18,33.95000730960046,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-19,31.615076270812573,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-20,15.740707365281851,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-21,16.504425206293426,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-22,15.947436223926855,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-23,13.728436871439248,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-24,21.316450698417118,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-25,27.82228326796061,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-26,24.176132682333407,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-27,23.076332353569104,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-28,21.75643775906368,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-29,20.86995384127822,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-30,22.079413464617986,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-01-31,19.24888509493981,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-01,21.48269954407204,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-02,19.30193335340107,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-03,19.48289517050738,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-04,23.78899437172524,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-05,24.07908069015585,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-06,32.563657927861264,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-07,29.58421084025715,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-08,32.87892532643836,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-09,37.52778351279499,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-10,31.416056466323507,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-11,17.524363572865536,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-12,12.370427584083728,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-13,10.839968110910592,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-14,12.420914933910316,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-15,12.578139557094232,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-16,9.580163932006007,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-17,10.170886979674838,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-18,8.85514715767544,1.0,3.0,Roll
G1,G2,G1,RELATED,2020-02-19,6.641592519853943,1.0,3.0,Roll
G1,G3,G1,RELATED,2020-01-01,67.18308804007484,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-02,73.53617550561941,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-03,47.81259423951689,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-04,68.57951835611605,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-05,46.0582856193344,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-06,45.80216396978534,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-07,43.88791276243445,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-08,63.80108346474318,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-09,78.54360573941986,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-10,49.55663847465737,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-11,36.885868271680486,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-12,62.64956786092113,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-13,45.31484704062078,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-14,25.81147547601636,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-15,22.08384125723145,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-16,16.119683779143923,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-17,26.21994588211722,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-18,30.7425383956838,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-19,43.25002242541295,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-20,39.05165869855429,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-21,31.98728629405749,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-22,35.8202960556854,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-23,26.798023250807574,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-24,23.0048188292852,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-25,22.458085217702685,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-26,29.59345894072166,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-27,24.31637130630385,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-28,25.98888191365579,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-29,33.94636753170221,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-30,33.26409010526438,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-01-31,26.6513144931438,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-01,43.0148094368151,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-02,39.88958168837173,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-03,47.15789348664158,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-04,36.93661022049273,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-05,26.895057722298795,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-06,20.80775756471729,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-07,16.88600251861941,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-08,12.995554011806105,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-09,15.934776528971474,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-10,14.184270726207632,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-11,14.689700309356605,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-12,14.136261155577504,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-13,11.396396853036697,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-14,10.887523573003632,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-15,5.753947564676993,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-16,6.02343312285817,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-17,7.658204157534056,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-18,6.225637117180778,1.0,9.0,Roll
G1,G3,G1,RELATED,2020-02-19,7.943016633888105,1.0,9.0,Roll
G1,G4,G1,RELATED,2020-01-01,38.105148621619726,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-02,59.71692791491572,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-03,83.22712419153156,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-04,51.528110527849165,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-05,36.76509951616044,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-06,45.02423778494797,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-07,34.637467161199886,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-08,60.10539382435569,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-09,16.083806446199887,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-10,15.665234134456307,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-11,19.61645208071244,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-12,22.001311391010645,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-13,31.347709845591545,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-14,43.66709030304311,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-15,34.47436303561531,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-16,33.5997562612609,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-17,36.781972386380666,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-18,17.648510699827693,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-19,30.557732013443285,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-20,20.59676033063541,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-21,31.575237412879336,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-22,24.194627496809392,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-23,25.403556297779176,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-24,34.21008079668887,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-25,39.81006726514111,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-26,35.47481445861777,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-27,39.920184309150216,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-28,37.455511742745685,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-29,49.332570935028606,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-30,54.76630089686646,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-01-31,31.88250782739351,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-01,9.293375548927749,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-02,21.164410430494403,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-03,20.005897652635102,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-04,20.02929115256761,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-05,18.37213539964078,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-06,10.811532403616267,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-07,7.158953320844087,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-08,13.152230786005228,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-09,9.39752070042028,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-10,6.042067022190637,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-11,5.978535070992574,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-12,7.990669271565014,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-13,8.624905415101587,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-14,6.354787384746131,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-15,6.765486331013471,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-16,7.234662111133271,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-17,9.490953622976882,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-18,9.205386800438326,1.0,14.0,Roll
G1,G4,G1,RELATED,2020-02-19,9.732771555039797,1.0,14.0,Roll
G1,G5,G1,RELATED,2020-01-01,37.62670471603664,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-02,4.749153769902838,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-03,16.336411809037273,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-04,19.420482225804605,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-05,21.44835244973009,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-06,11.01367158071344,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-07,33.26593788792543,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-08,17.295785735988215,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-09,23.4717925603558,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-10,31.0676747846151,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-11,24.849987077446787,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-12,18.84505706501864,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-13,25.614512866662444,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-14,3.266265780950924,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-15,24.54617027426959,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-16,10.49217140079697,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-17,15.738012342807998,1.0,21.0,Roll
G1,G5,G1,RELATED,2020-01-18,24.302514486379053,1.0,21.0,Roll
